Indiv,Sire,Dam,Sex,Breed,Born,BV
276000891967890,NA,276000810331300,female,Hinterwaelder,2005,1.22993887605455
276000811287197,276000808406738,276000810331499,female,Hinterwaelder,1999,0.617365546492655
276000891109542,NA,NA,female,Hinterwaelder,1994,0.448788183908148
276000802898592,276000802883769,276000802875400,female,Hinterwaelder,1981,-0.56343354239215
276000802420134,NA,NA,female,Hinterwaelder,1957,-2.641814869004
276000802947043,276000802932959,276000802932551,female,Hinterwaelder,1993,-0.959533774772443
276000891380124,NA,276000890419682,female,Hinterwaelder,2000,0.617741526683476
276000802420512,276000803611132,NA,female,Hinterwaelder,1962,-2.43715568707487
276000802938528,276000802925428,276000802938090,female,Hinterwaelder,1991,-0.187845067772511
276000802883769,276000803622421,276000802422489,male,Hinterwaelder,1978,-1.507447443717
276000814087776,276000812749583,276000812750189,male,Hinterwaelder,2008,0.81874325198148
276000802859381,276000803611356,276000802842383,female,Hinterwaelder,1974,-1.05853774407655
276000802940399,276000802925782,276000802925435,female,Hinterwaelder,1992,-0.0453453116756227
276000810332473,276000802947050,276000802938073,female,Hinterwaelder,1996,0.260869425566308
276000802938511,276000802925983,276000802925838,female,Hinterwaelder,1991,-0.191581836768133
276000803611284,276000803611235,276000802420025,male,Hinterwaelder,1968,-1.89889119107885
276000802938008,276000802925393,276000802899314,male,Hinterwaelder,1991,-0.122536208616232
276000800003607,NA,NA,female,unbek0,NA,NA
276000813838895,276000811082118,276000810958197,female,Hinterwaelder,2007,0.883215637981504
276000811596773,276000810958461,276000808337281,male,Hinterwaelder,2000,-0.0124579685270801
276000892031740,NA,276000892031732,female,Hinterwaelder,2007,1.40170750271144
276000802422449,NA,NA,female,Hinterwaelder,1965,-2.49542098548095
276000891260444,NA,276000890393458,female,Hinterwaelder,2000,0.803047994149625
276000802940611,276000802925727,276000802918363,male,Hinterwaelder,1992,-0.757918912479439
276000802428351,276000803611354,276000802426258,female,Hinterwaelder,1973,-1.28470102139985
276000802422299,NA,NA,female,Hinterwaelder,1964,-2.473999993532
276000813024917,276000811902826,276000802922921,female,Hinterwaelder,2004,0.193191147452767
276000891840391,NA,276000810751356,female,Hinterwaelder,2003,0.689700612423198
276000811596707,276000810957909,276000802940523,female,Hinterwaelder,2001,0.22961114185327
276000802918875,NA,NA,female,Hinterwaelder,1985,-0.182062412914377
276000892196568,276000811597070,276000891361383,female,Hinterwaelder,2007,0.871666493242976
276000810958892,276000808519286,276000808337037,female,Hinterwaelder,1998,-0.085164889027239
276000890130021,NA,NA,female,unbek0,NA,NA
276000811063906,NA,NA,female,unbek0,NA,NA
276000891793397,NA,276000812346758,female,Hinterwaelder,2004,0.644767602885112
276000891920412,276000810958214,276000811595956,female,Hinterwaelder,2003,0.133497278543357
276000892031734,NA,276000890417064,female,Hinterwaelder,2006,1.08480959432968
276000802831890,276000803611212,276000802825223,female,Hinterwaelder,1967,-1.78662517489187
276000802429227,276000803611336,276000802425183,female,Hinterwaelder,1974,-1.81611459776392
276000813340571,276000812698734,276000811596043,female,Hinterwaelder,2006,0.595418821536554
276000811902875,276000810958409,276000810957927,female,Hinterwaelder,2001,0.34472119824303
276000812689004,276000811903649,276000810958459,female,Hinterwaelder,2004,-0.034813475815152
276000802426378,NA,NA,female,Hinterwaelder,1968,-2.30415114917941
276000812433077,276000811596773,276000802932474,female,Hinterwaelder,2003,0.852169287602499
276000892324893,NA,276000811821154,female,Hinterwaelder,2007,1.02362958477526
276000890736672,NA,276000890736675,female,Hinterwaelder,1998,0.868345908016658
276000892303852,276000811597063,276000810331367,female,Hinterwaelder,2008,0.688197224709622
276000802947296,276000802925782,276000802925791,female,Hinterwaelder,1993,-0.114068987031092
276000812497307,276000810331818,276000811158132,female,Hinterwaelder,2004,-0.0757614569901402
276000813838649,276000813368975,276000811596045,female,Hinterwaelder,2008,0.827466227977546
276000802947519,276000802932504,NA,female,Hinterwaelder,1993,0.0260335974960492
276000890726232,276000810087875,276000890135037,female,Hinterwaelder,1998,0.41373171451964
276000802420728,NA,NA,female,Hinterwaelder,1957,-2.74034751534253
276000813155662,276000811902819,276000810087287,male,Hinterwaelder,2004,0.529230779072972
276000802808570,NA,NA,male,unbek0,NA,NA
276000802424089,276000803611214,276000802420453,female,Hinterwaelder,1967,-2.11235270440559
276000813325775,276000812347378,276000810950994,female,Hinterwaelder,2005,0.500872779151026
276000811903011,276000802938193,276000810332977,female,Hinterwaelder,2002,0.300467194748376
276000891822210,276000891466353,276000890433206,female,Hinterwaelder,2005,0.883938227053992
276000891065353,NA,NA,female,unbek0,NA,NA
276000891192544,NA,NA,female,Hinterwaelder,1997,0.443605747089719
276000891714183,NA,276000890050783,female,Hinterwaelder,2003,1.42776901534716
276000800000915,NA,NA,male,Fleckvieh,1950,-1.80985356689383
276000802420270,NA,NA,female,Hinterwaelder,1956,-3.212359114254
276000802932408,NA,NA,female,Hinterwaelder,1987,0.308241574869099
276000810331425,276000808406562,276000802940443,female,Hinterwaelder,1997,0.174185407146357
276000802898626,276000802884074,276000802429242,male,Hinterwaelder,1982,-1.2606610204642
276000802427300,276000803611283,276000802424057,female,Hinterwaelder,1972,-1.65154936852004
276000890077340,NA,NA,female,Hinterwaelder,1997,0.131561029995248
276000802940509,276000802925782,276000802908595,female,Hinterwaelder,1992,0.323249863425008
276000812922504,276000812496744,276000810332318,female,Hinterwaelder,2005,0.862073168339369
276000890519810,NA,NA,female,Hinterwaelder,1995,1.37877838347869
276000890524293,NA,276000890005627,female,Hinterwaelder,1997,0.691453491936952
276000892028893,NA,276000891216735,female,Hinterwaelder,2005,1.5733928856817
276000890861396,NA,NA,female,unbek0,NA,NA
276000891092114,NA,276000890736611,female,Hinterwaelder,2000,1.35417504088941
276000891822201,276000891466353,276000890433196,female,Hinterwaelder,2004,0.580017511185761
276000813609333,276000811903006,276000812750201,female,Hinterwaelder,2006,0.771443832422177
276000802420631,NA,NA,female,Hinterwaelder,1956,-3.29646788858175
276000891201725,NA,NA,female,unbek0,NA,NA
276000802918057,276000802898626,276000802883756,female,Hinterwaelder,1985,-1.15473058692694
276000802836336,NA,NA,female,Hinterwaelder,1963,-3.16551331566166
276000802875389,276000802428928,276000802424172,female,Hinterwaelder,1977,-1.03901083714083
276000800000599,NA,NA,male,Fleckvieh,1950,-1.75653165648592
276000802422343,276000803611158,NA,female,Hinterwaelder,1964,-2.61793470991217
276000892114303,NA,276000891201266,female,Hinterwaelder,2005,1.45457597439548
276000802898297,276000802883769,276000802883669,female,Hinterwaelder,1981,-0.561909998185377
276000813007328,276000811903006,276000811595949,male,Hinterwaelder,2005,1.05874721892465
276000891816336,NA,276000890003551,female,Hinterwaelder,2004,1.13652453036289
276000891836782,NA,276000890256210,female,Hinterwaelder,2003,1.06687932201065
276000813315997,276000812969027,276000812497584,male,Hinterwaelder,2007,0.702271151302776
276000891362257,NA,276000810328602,female,Hinterwaelder,2002,0.604594642551655
276000802422437,276000803611175,276000802420291,female,Hinterwaelder,1964,-1.9747942288536
276000802918792,276000802898570,276000802918157,female,Hinterwaelder,1987,-0.127062989064117
276000811596069,276000811157781,276000810748274,female,Hinterwaelder,2001,0.0244311746503283
276000800000436,NA,NA,male,Fleckvieh,1950,-2.45944086812736
276000802426317,NA,NA,female,Hinterwaelder,1968,-2.33752625820537
276000890159680,NA,NA,female,Hinterwaelder,1996,0.64991740621291
276000891415348,NA,276000890041780,female,Hinterwaelder,2003,1.33936307898184
276000890202167,NA,NA,female,Hinterwaelder,1990,0.250488282951989
276000891132193,276000810332347,276000802947937,male,Hinterwaelder,1999,0.362071889460718
276000802865591,276000803611374,276000802865564,female,Hinterwaelder,1975,-1.66307878961656
276000813315998,276000812969027,276000810958908,female,Hinterwaelder,2007,0.504886236009147
276000812689005,276000811903649,276000808336831,female,Hinterwaelder,2004,0.383219024145468
276000891206696,NA,NA,female,Hinterwaelder,1992,0.23396466114303
276000802885204,NA,NA,female,Hinterwaelder,1976,-0.226161355799466
276000891986355,NA,276000890883402,female,Hinterwaelder,2005,1.31643976254325
276000890861846,NA,276000890670803,female,Hinterwaelder,1998,0.338591346487188
276000810331254,276000808406558,276000802932873,female,Hinterwaelder,1997,0.0608165456458887
276000810332977,276000808519286,276000810087908,female,Hinterwaelder,1998,0.588793800156714
276000891239618,NA,276000890806475,female,Hinterwaelder,2001,0.996397019576163
276000802898657,276000802898009,276000802879879,female,Hinterwaelder,1982,-0.559412727993157
276000802422657,276000803611149,276000802420532,female,Hinterwaelder,1964,-2.48190102163709
276000802922953,276000802940581,276000802938438,female,Hinterwaelder,1994,-0.586701275005069
276000890053987,NA,NA,female,Hinterwaelder,1997,0.963342831898058
276000811287233,276000810087665,276000802947111,female,Hinterwaelder,1999,0.209099740351512
276000812347483,276000811595967,276000811597081,female,Hinterwaelder,2002,0.00897823257438786
276000811287261,276000810331589,276000802925448,female,Hinterwaelder,1999,0.218804508202591
276000802060557,NA,NA,male,unbek0,NA,NA
276000802924465,276000802883751,276000802918407,female,Hinterwaelder,1989,-0.674092527276485
276000802898942,276000802884589,276000802875184,male,Hinterwaelder,1982,-0.751469478695498
276000802875008,276000803622445,276000802422433,male,Hinterwaelder,1976,-0.848458919149603
276000802932727,276000802925416,276000802925145,female,Hinterwaelder,1990,0.359927912252848
276000891425848,NA,276000890571090,female,Hinterwaelder,2001,0.94778091703959
276000890367623,NA,276000890367628,female,Hinterwaelder,1997,0.553663731502435
276000892238049,276000891823096,276000811918797,female,Hinterwaelder,2007,0.732080189291378
276000892046849,NA,276000891505639,female,Hinterwaelder,2006,1.18957892941756
276000802425183,276000802423216,276000802420311,female,Hinterwaelder,1969,-2.40314990762074
276000802932504,276000802925018,276000802898815,male,Hinterwaelder,1990,-0.298592599159584
276000891855712,NA,276000890482208,female,Hinterwaelder,2003,1.42897388964477
276000810076984,276000802938193,276000810949561,female,Hinterwaelder,1996,0.0325811604068783
276000810087281,NA,NA,female,Hinterwaelder,1989,0.274722742481066
276000800000675,NA,NA,male,Hinterwaelder,1955,-3.25133769244537
276000890843051,NA,NA,female,Hinterwaelder,1992,0.26309400491935
276000891340461,NA,276000890110700,female,Hinterwaelder,2000,0.507415207226737
276000802420756,NA,NA,female,Hinterwaelder,1957,-2.58781325084102
276000813369075,276000811902819,276000812346792,female,Hinterwaelder,2006,0.342015377490605
276000802925748,276000802898596,NA,female,Hinterwaelder,1985,-0.605220344891849
276000802932541,276000802925018,276000802907925,female,Hinterwaelder,1990,0.0306391163971362
276000811596676,276000802938193,276000802922611,female,Hinterwaelder,2000,0.18387545967943
276000891002096,NA,NA,female,unbek0,NA,NA
276000813677717,276000812749560,276000811043925,male,Hinterwaelder,2007,0.517561738457492
276000811596697,276000802938193,276000810087271,female,Hinterwaelder,2001,0.386735865518532
276000813114312,276000810331818,276000811287232,female,Hinterwaelder,2005,1.14761894581086
276000811287017,276000810331651,276000802947454,female,Hinterwaelder,1999,0.490052753956494
276000812969037,276000812497302,276000811902927,female,Hinterwaelder,2005,0.598472171676601
276000802420488,NA,NA,female,Hinterwaelder,1961,-2.43394645987309
276000812905336,276000811597110,276000808399178,female,Hinterwaelder,2005,1.05497230077121
276000890814456,NA,NA,female,Hinterwaelder,1995,0.454446528220161
276000802932874,276000802918405,276000802918820,female,Hinterwaelder,1990,-0.487011907723907
276000890329571,NA,NA,female,unbek0,NA,NA
276000812347449,NA,276000811288065,female,Hinterwaelder,2003,0.883910689602255
276000811596138,276000810331589,276000802947076,female,Hinterwaelder,2000,0.248840971922364
276000802427253,NA,NA,female,Hinterwaelder,1969,-1.78697482475872
276000813025298,276000811903006,276000810958646,female,Hinterwaelder,2006,0.789980747548714
276000811739410,NA,276000802940791,female,Hinterwaelder,2000,0.523692055610442
276000891995516,276000811287627,276000808337230,female,Hinterwaelder,2004,0.667141525466358
276000892300998,NA,276000891532720,female,Hinterwaelder,2006,1.45968345363222
276000812497588,276000811596240,276000810332943,female,Hinterwaelder,2005,0.137153984497619
276000802060453,NA,NA,male,unbek0,NA,NA
276000802925870,276000802907847,276000802884059,female,Hinterwaelder,1989,-0.314131302287559
276000810958171,276000802947932,276000802940672,female,Hinterwaelder,1998,-0.166364969951875
276000810087114,276000802940471,276000808406659,female,Hinterwaelder,1995,0.146671119151823
276000813617959,276000812698734,276000812143103,female,Hinterwaelder,2007,0.530169552662856
276000812346929,276000811287400,276000808567716,female,Hinterwaelder,2002,-0.0221759895015475
276000813023868,276000812347378,276000812051244,female,Hinterwaelder,2005,1.04613933588711
276000802420471,NA,NA,female,Hinterwaelder,1954,-3.20340603774941
276000802947259,NA,NA,female,Hinterwaelder,1991,0.657193912021966
276000802925017,276000802908503,276000802908602,female,Hinterwaelder,1987,-0.632849230792573
276000812657202,276000811583648,276000890449373,male,Hinterwaelder,2004,0.552737067921331
276000891816328,NA,276000890924026,female,Hinterwaelder,2003,1.13746027089262
276000891539505,NA,276000890829699,female,Hinterwaelder,2001,0.76928074525126
276000802938016,276000802932039,276000802925350,female,Hinterwaelder,1991,-0.192632449989147
276000802918775,276000802908193,276000802898089,female,Hinterwaelder,1987,0.0420406945563198
276000812698736,276000810958214,276000811595949,female,Hinterwaelder,2003,0.531410314303604
276000802898201,276000802884007,276000802883879,female,Hinterwaelder,1980,-1.02122759820554
276000812497606,276000811595967,276000890232647,female,Hinterwaelder,2003,-0.114210376981207
276000802918218,NA,NA,female,Hinterwaelder,1985,-0.0977453498670619
276000811066067,276000810087543,276000808521702,female,Hinterwaelder,1998,0.0849105654237996
276000802932530,NA,NA,female,Hinterwaelder,1984,0.408521790566044
276000892106035,NA,276000890883677,female,Hinterwaelder,2005,1.17934580207723
276000810332648,276000802938370,276000808337145,female,Hinterwaelder,1997,-0.318968554449013
276000808337230,276000802947055,276000802925730,female,Hinterwaelder,1995,0.198964163542557
276000802940726,NA,NA,female,Hinterwaelder,1990,0.673161051730251
276000811596233,276000811043854,276000810748371,male,Hinterwaelder,2000,0.126212728603053
276000802934002,276000802918444,276000802884581,female,Hinterwaelder,1990,-0.185401834135251
